constella-tiara	Constella Tiara				0	Equipment	Head	NotClassed	Lightning	**Instant** - {r}{r}, destroy this: Prevent the next 1 damage that would be dealt to you this turn. If you prevent damage this way, create a Ponder token.
consuming-volition-red	Consuming Volition	1	1	4	3	Action	Attack	Runeblade		If you've dealt arcane damage this turn, this gets "When this hits a hero, they discard a card."
consuming-volition-yellow	Consuming Volition	2	1	3	3	Action	Attack	Runeblade		If you've dealt arcane damage this turn, this gets "When this hits a hero, they discard a card."
consuming-volition-blue	Consuming Volition	3	1	2	3	Action	Attack	Runeblade		If you've dealt arcane damage this turn, this gets "When this hits a hero, they discard a card."
copper	Copper					Token	Item	Generic		**Action** - {r}{r}{r}{r}, destroy this: Draw a card. **Go again**
cosmic-flare-red	Cosmic Flare	1	0			Instant		NotClassed	Lightning	Gain {r}{r}{r}
count-your-blessings-red	Count Your Blessings	1	2			Instant		Generic		Gain X{h}, where X is 3 plus the number of Count Your Blessings in your graveyard.
count-your-blessings-yellow	Count Your Blessings	2	2			Instant		Generic		Gain X{h}, where X is 2 plus the number of Count Your Blessings in your graveyard.
count-your-blessings-blue	Count Your Blessings	3	2			Instant		Generic		Gain X{h}, where X is 1 plus the number of Count Your Blessings in your graveyard.
courage	Courage					Token	Aura	Generic		When you play an attack action card or activate a weapon attack, destroy this and the attack gets +1{p}.
cracked-bauble-yellow	Cracked Bauble	2				Resource		Generic		*(A player may add any number of Cracked Baubles to their card-pool in sealed deck or booster draft formats.)*
cracker-bauble-yellow	Cracker Bauble	2	0			Resource		Generic		When this is pitched, you and target opponent randomly choose opposite ends of this and pull them until this breaks in half. Then each hero creates the token on the back of their half, and this ceases to exist.
cracker-jax	Cracker Jax				0	Equipment	Arms	Generic		**Action** - Destroy this: The next attack action card you play this turn gets +1{p}. **Go again**
crash-down-the-gates-red	Crash Down the Gates	1	3	6	2	Action	Attack	Generic		When this attacks a hero, they reveal the top card of their deck. If this has {p} greater than the revealed card, this gets +2{p}. When this hits a hero, destroy the top card of their deck.
crash-down-the-gates-yellow	Crash Down the Gates	2	3	5	2	Action	Attack	Generic		When this attacks a hero, they reveal the top card of their deck. If this has {p} greater than the revealed card, this gets +2{p}. When this hits a hero, destroy the top card of their deck.
crash-down-the-gates-blue	Crash Down the Gates	3	3	4	2	Action	Attack	Generic		When this attacks a hero, they reveal the top card of their deck. If this has {p} greater than the revealed card, this gets +2{p}. When this hits a hero, destroy the top card of their deck.
crazy-brew-blue	Crazy Brew	3	0			Action	Item|NonAttack	Generic		**Action** - Destroy this: Roll a 6 sided die. On; - 1 or 2 - Lose 2{h}. **Go again** - 3 or 4 - Gain 2{h}. **Go again** - 5 or 6 - Gain {r}{r}, gain 2 action points, and your next attack this turn gains +2{p}.
critical-strike-red	Critical Strike	1	1	5	3	Action	Attack	Generic		
critical-strike-yellow	Critical Strike	2	1	4	3	Action	Attack	Generic		
critical-strike-blue	Critical Strike	3	1	3	3	Action	Attack	Generic		
crown-of-dichotomy	Crown of Dichotomy				0	Equipment	Head	Runeblade		**Action** - {r}, destroy Crown of Dichotomy: Put target Runeblade attack action card and target Runeblade 'non-attack' action card from your graveyard on top of your deck in any order. **Arcane Barrier 1**
crown-of-dominion	Crown of Dominion					Equipment	Head	Generic		Your hero is Royal. When you equip Crown of Dominion, create a Gold token.
crown-of-providence	Crown of Providence				2	Equipment	Head	Generic		When you defend with Crown of Providence, you may put a card from your hand or arsenal on the bottom of your deck. If you do, draw a card. **Blade Break**
cryptic-crossing-yellow	Cryptic Crossing	2	3	6	3	Action	Attack	Runeblade		If an attack action card and a 'non-attack' action card were pitched to play Cryptic Crossing, it has "The first time this deals damage to the defending hero, they discard a card and you draw a card."
current-funnel-blue	Current Funnel	3	0	2	3	Action	Attack	NotClassed	Lightning	If the last action card you played this turn was Lightning, this and the next action card you play this turn get **go again**.
cut-down-to-size-red	Cut Down to Size	1	2	6	2	Action	Attack	Generic		When this hits a hero, if they have 4 or more cards in hand, they discard a card.
cut-down-to-size-yellow	Cut Down to Size	2	2	5	2	Action	Attack	Generic		When this hits a hero, if they have 4 or more cards in hand, they discard a card.
cut-down-to-size-blue	Cut Down to Size	3	2	4	2	Action	Attack	Generic		When this hits a hero, if they have 4 or more cards in hand, they discard a card.
cut-through-the-facade-red	Cut Through the Facade	1	3	7	2	Action	Attack	Generic		This can't be defended by auras. When this hits a hero, you may destroy an aura they control.
cutting-retort-red	Cutting Retort	1	0	4	3	Action	Attack	Generic		When this attacks a hero, you may pay up to {r}{r}{r}. Destroy that many aura tokens with different names they control. If you do, this gets +1{p} for each aura destroyed this way.
dashing-flashfoot-yellow	Dashing Flashfoot	2	1	3	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets +1{p} and "When this attacks a hero, deal 1 arcane damage to them." The first time this deals damage to a hero, create an Embodiment of Lightning token.
deadwood-dirge-red	Deadwood Dirge	1	0		2	Action	NonAttack	Runeblade		Destroy an aura you control. If you do, create 3 Runechant tokens. **Go again**
deadwood-dirge-yellow	Deadwood Dirge	2	0		2	Action	NonAttack	Runeblade		Destroy an aura you control. If you do, create 2 Runechant tokens. **Go again**
deadwood-dirge-blue	Deadwood Dirge	3	0		2	Action	NonAttack	Runeblade		Destroy an aura you control. If you do, create a Runechant token. **Go again**
deathly-duet-red	Deathly Duet	1	2	4	3	Action	Attack	Runeblade		When Deathly Duet attacks, if an attack action card was pitched to play it, it gains +2{p}. If a 'non-attack' action card was pitched to play it, create 2 Runechant tokens.
deathly-duet-yellow	Deathly Duet	2	2	3	3	Action	Attack	Runeblade		When Deathly Duet attacks, if an attack action card was pitched to play it, it gains +2{p}. If a 'non-attack' action card was pitched to play it, create 2 Runechant tokens.
deathly-duet-blue	Deathly Duet	3	2	2	3	Action	Attack	Runeblade		When Deathly Duet attacks, if an attack action card was pitched to play it, it gains +2{p}. If a 'non-attack' action card was pitched to play it, create 2 Runechant tokens.
deathmatch-arena	Deathmatch Arena		0			Action	Landmark|NonAttack	Generic		**Legendary** **Go again** Heroes can attack any opposing hero. When a hero deals lethal damage to another hero, they create Gold tokens equal to the number of heroes who started this game.
deep-blue	Deep Blue				0	Equipment	Chest	Generic		**Action** - Put a card from your hand on the bottom of your deck, destroy Deep Blue: Gain {r}{r}{r}. **Go again**
demolition-crew-red	Demolition Crew	1	2	6	2	Action	Attack	Generic		As an additional cost to play Demolition Crew, reveal a card in your hand with cost 2 or greater. **Dominate**
demolition-crew-yellow	Demolition Crew	2	2	5	2	Action	Attack	Generic		As an additional cost to play Demolition Crew, reveal a card in your hand with cost 2 or greater. **Dominate**
demolition-crew-blue	Demolition Crew	3	2	4	2	Action	Attack	Generic		As an additional cost to play Demolition Crew, reveal a card in your hand with cost 2 or greater. **Dominate**
deny-redemption-red	Deny Redemption	1	0	3	3	Action	Attack	Runeblade		When this attacks a hero with more {h} than you, deal 1 arcane damage to them. This damage can't be prevented. **Instant** - Discard this: Heroes can't gain {h} this turn.
destructive-deliberation-red	Destructive Deliberation	1	2	5	2	Action	Attack	Generic		When this hits a hero, create a Ponder token.
destructive-deliberation-yellow	Destructive Deliberation	2	2	4	2	Action	Attack	Generic		When this hits a hero, create a Ponder token.
destructive-deliberation-blue	Destructive Deliberation	3	2	3	2	Action	Attack	Generic		When this hits a hero, create a Ponder token.
destructive-fleetfoot-red	Destructive Fleetfoot	1	0	3	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets +1{p}. When this hits a hero, destroy an aura token they control.
destructive-fleetfoot-yellow	Destructive Fleetfoot	2	0	2	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets +1{p}. When this hits a hero, destroy an aura token they control.
destructive-fleetfoot-blue	Destructive Fleetfoot	3	0	1	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets +1{p}. When this hits a hero, destroy an aura token they control.
destructive-tendencies-blue	Destructive Tendencies	3	0			Instant		Generic		Choose 1 or both; - Remove all counters from target item token. - Remove all counters from target aura token.
diabolic-ultimatum-red	Diabolic Ultimatum	1	3		2	Action	NonAttack	Runeblade		If an attack action card was pitched to play Diabolic Ultimatum, each hero chooses and destroys an ally they control. If a 'non-attack' action card was pitched to play Diabolic Ultimatum, each hero chooses and destroys an aura they control.
diamond	Diamond					Token	Item	Generic		**Action** - Destroy Diamond: Draw a card. **Go again**
diamond-amulet-blue	Diamond Amulet	3	0			Action	Item|NonAttack	Generic		**Instant** - Destroy this: gain 1 action point. **Legend of the Watery Grave**
dodge-blue	Dodge	3	0		2	DefenseReaction		Generic		
doomsaying-red	Doomsaying	1	0		3	Action	Aura|NonAttack	Runeblade		**Go again** At the beginning of your end phase, put a doom counter on this, then each hero destroys X auras they control, where X is the number of doom counters on this.
douse-in-runeblood-red	Douse in Runeblood	1	1	4	3	Action	Attack	Runeblade		When this attacks, create Runechant tokens equal to the number of non-attack action cards you've played this turn. If 3 or more Runechants are created this way, this gets **go again**.
down-and-dirty-red	Down and Dirty	1	2	6	2	Action	Attack	Generic		While Down and Dirty is in your arsenal, you may defend with it.
down-but-not-out-red	Down But Not Out	1	3	5	3	Action	Attack	Generic		When this attacks a hero, if you have less {h} and control fewer equipment and tokens than them, this gets +3{p}, **overpower**, and "When this hits, create an Agility, Might, and Vigor token."
down-but-not-out-yellow	Down But Not Out	2	3	4	3	Action	Attack	Generic		When this attacks a hero, if you have less {h} and control fewer equipment and tokens than them, this gets +3{p}, **overpower**, and "When this hits, create an Agility, Might, and Vigor token."
down-but-not-out-blue	Down But Not Out	3	3	3	3	Action	Attack	Generic		When this attacks a hero, if you have less {h} and control fewer equipment and tokens than them, this gets +3{p}, **overpower**, and "When this hits, create an Agility, Might, and Vigor token."
drag-down-red	Drag Down	1	0		0	DefenseReaction		Generic		When this defends an attack, it gets -3{p}.
drag-down-yellow	Drag Down	2	0		0	DefenseReaction		Generic		When this defends an attack, it gets -2{p}.
drag-down-blue	Drag Down	3	0		0	DefenseReaction		Generic		When this defends an attack, it gets -1{p}.
drawn-to-the-dark-dimension-red	Drawn to the Dark Dimension	1	2	3	3	Action	Attack	Runeblade		This costs {r} less to play for each Runechant you control. When this attacks, draw a card.
drawn-to-the-dark-dimension-yellow	Drawn to the Dark Dimension	2	2	2	3	Action	Attack	Runeblade		Drawn to the Dark Dimension costs {r} less to play for each Runechant you control. Draw a card.
drawn-to-the-dark-dimension-blue	Drawn to the Dark Dimension	3	2	1	3	Action	Attack	Runeblade		Drawn to the Dark Dimension costs {r} less to play for each Runechant you control. Draw a card.
dread-scythe	Dread Scythe			3		Weapon	TwoHanded|Scythe	Runeblade		**Once per Turn Action** - {r}{r}{r}: **Attack** Whenever you attack with Dread Scythe, deal 1 arcane damage to the defending hero. A hero dealt damage by Dread Scythe can't gain {h} during their next action phase.
dread-triptych-blue	Dread Triptych	3	3	4	3	Action	Attack	Runeblade		When you attack with Dread Triptych, if you've played a 'non-attack' action card this turn, create a Runechant token. When you attack with Dread Triptych, if you've dealt arcane damage this turn, create a Runechant token. If Dread Triptych hits, create a Runechant token.
